batch,first,inst_code,inst,major_code,major,second,plan_num
本科批,物理,0370,"安徽师范大学(安徽,公办)",30,人工智能,不限,2
本科批,物理,0370,"安徽师范大学(安徽,公办)",31,计算机科学与技术,不限,2
本科批,物理,0370,"安徽师范大学(安徽,公办)",32,软件工程,不限,2
本科批,物理,0370,"安徽师范大学(安徽,公办)",33,物联网工程,不限,2
本科批,物理,0370,"安徽师范大学(安徽,公办)",35,网络空间安全,不限,2
本科批,物理,0370,"安徽师范大学(安徽,公办)",49,土地资源管理,不限,2
本科批,物理,0370,"安徽师范大学(安徽,公办)",57,环境科学与工程类(环境科学、环境工程),不限,2
本科批,物理,2216,"安徽新华学院(安徽,民办)",01,电子信息工程,不限,3
本科批,物理,2216,"安徽新华学院(安徽,民办)",26,药学,化或生,4
本科批,物理,2216,"安徽新华学院(安徽,民办)",27,制药工程,不限,3
本科批,物理,0366,"安徽医科大学(安徽,公办)",03,临床医学(不招收色盲、色弱考生),化和生,5
本科批,物理,1397,"安康学院(陕西,公办)",32,工程管理,不限,2
本科批,物理,0372,"安庆师范大学(安徽,公办)",0R,计算机类(计算机科学与技术(师范)、计算机科学与技术、物联网工程、数字媒体技术、数据科学与大数据技术、智能科学与技术),不限,5
本科批,物理,0372,"安庆师范大学(安徽,公办)",0S,电子信息类(电子信息科学与技术、通信工程、微电子科学与工程、光电信息科学与工程),不限,5
本科批,物理,0667,"安顺学院(贵州,公办)",0A,应用心理学(师范类),不限,1
本科批,物理,0667,"安顺学院(贵州,公办)",0Q,植物生产类(农学、植物保护),化或生,1
本科批,物理,1330,"安阳工学院(河南,公办)",15,网络工程,不限,2
本科批,物理,1330,"安阳工学院(河南,公办)",21,生物技术,化学,2
本科批,物理,1330,"安阳工学院(河南,公办)",23,工程管理,化学,2
本科批,物理,1330,"安阳工学院(河南,公办)",35,材料成型及控制工程,化学,2
本科批,物理,1330,"安阳工学院(河南,公办)",43,安全工程,不限,2
本科批,物理,0479,"安阳师范学院(河南,公办)",04,计算机科学与技术,不限,3
本科批,物理,0479,"安阳师范学院(河南,公办)",07,化学(师范类),化学,2
本科批,物理,0479,"安阳师范学院(河南,公办)",11,电气工程及其自动化,不限,2
本科批,物理,0479,"安阳师范学院(河南,公办)",20,数学与应用数学(师范类),不限,2
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",31,汉语言文学(师范类),不限,7
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",32,汉语国际教育,不限,2
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",33,新闻学,不限,2
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",34,网络与新媒体,不限,2
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",35,历史学(师范类),不限,4
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",36,思想政治教育(师范类),政治,4
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",37,英语(师范类)(外语语种:英语),不限,10
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",38,日语(外语语种:英语或日语),不限,5
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",39,西班牙语,不限,4
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",40,会计学,不限,20
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",41,旅游管理,不限,3
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",42,酒店管理,不限,7
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",43,市场营销,不限,7
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",44,社会工作,不限,4
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",45,地理科学(师范类),化或地,18
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",46,学前教育(师范类),不限,22
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",47,小学教育(师范类),不限,10
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",48,应用心理学,不限,10
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",49,食品科学与工程,不限,24
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",50,健康服务与管理,不限,7
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",51,大数据管理与应用,不限,15
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",52,教育技术学(师范类),不限,34
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",53,数学与应用数学(师范类),不限,78
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",54,计算机科学与技术,不限,34
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",55,数据科学与大数据技术,不限,29
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",56,物理学(师范类),不限,49
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",57,电子信息科学与技术,不限,23
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",58,化学(师范类),化学,52
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",59,应用化学,化学,12
本科批,物理,0169,"鞍山师范学院(鞍山,公办)",60,生物科学(师范类),化或生,35
本科批,物理,0206,"白城师范学院(吉林,公办)",02,小学教育(师范类),不限,2
本科批,物理,0206,"白城师范学院(吉林,公办)",C1,动物科学,不限,2
本科批,物理,0206,"白城师范学院(吉林,公办)",D1,工程管理,不限,3
本科批,物理,0206,"白城师范学院(吉林,公办)",F2,财务管理,不限,4
本科批,物理,0609,"百色学院(广西,公办)",1E,化学(师范类),化学,2
本科批,物理,0609,"百色学院(广西,公办)",1F,人文地理与城乡规划,化或地,2
本科批,物理,0609,"百色学院(广西,公办)",1H,应用统计学,不限,2
本科批,物理,0609,"百色学院(广西,公办)",1J,材料成型及控制工程,不限,2
本科批,物理,0609,"百色学院(广西,公办)",1K,材料化学,化学,2
本科批,物理,0609,"百色学院(广西,公办)",1L,金属材料工程,不限,2
本科批,物理,0609,"百色学院(广西,公办)",1M,电气工程及其自动化,不限,2
本科批,物理,0609,"百色学院(广西,公办)",1R,计算机科学与技术,不限,2
本科批,物理,0609,"百色学院(广西,公办)",1X,食品科学与工程,生物,2
本科批,物理,0609,"百色学院(广西,公办)",2A,工程管理,不限,2
本科批,物理,0609,"百色学院(广西,公办)",3K,土木工程,不限,2
本科批,物理,0367,"蚌埠医学院(安徽,公办)",0D,医学影像学(不招收色盲、色弱考生),化或生,5
本科批,物理,0721,"宝鸡文理学院(陕西,公办)",22,信息与计算科学,不限,2
本科批,物理,0721,"宝鸡文理学院(陕西,公办)",26,地理科学(师范类),化或地,2
本科批,物理,0721,"宝鸡文理学院(陕西,公办)",29,应用心理学(师范类),不限,2
本科批,物理,0721,"宝鸡文理学院(陕西,公办)",35,智能制造工程,不限,2
本科批,物理,0721,"宝鸡文理学院(陕西,公办)",41,电子科学与技术,不限,2
本科批,物理,0721,"宝鸡文理学院(陕西,公办)",43,自动化类(自动化、轨道交通信号与控制),不限,2
本科批,物理,3891,"保定理工学院(河北,民办)",01,"经济学(学费待定,以省发改委批复为准)",不限,2
本科批,物理,3891,"保定理工学院(河北,民办)",03,英语,不限,2
本科批,物理,3891,"保定理工学院(河北,民办)",04,地质学,不限,2
本科批,物理,3891,"保定理工学院(河北,民办)",05,机械设计制造及其自动化,不限,5
本科批,物理,3891,"保定理工学院(河北,民办)",06,电气工程及其自动化,不限,5
本科批,物理,3891,"保定理工学院(河北,民办)",07,土木工程,不限,2
本科批,物理,3891,"保定理工学院(河北,民办)",08,"信息管理与信息系统(学费待定,以省发改委批复为准)",不限,3
本科批,物理,3891,"保定理工学院(河北,民办)",09,"工程管理(学费待定,以省发改委批复为准)",不限,2
本科批,物理,3891,"保定理工学院(河北,民办)",12,"会计学(学费待定,以省发改委批复为准)",不限,5
本科批,物理,3891,"保定理工学院(河北,民办)",13,"财务管理(学费待定,以省发改委批复为准)",不限,2
本科批,物理,3891,"保定理工学院(河北,民办)",15,电子信息工程,不限,3
本科批,物理,3891,"保定理工学院(河北,民办)",17,物联网工程,不限,3
本科批,物理,3891,"保定理工学院(河北,民办)",18,"工程造价(学费待定,以省发改委批复为准)",不限,2
本科批,物理,3891,"保定理工学院(河北,民办)",20,计算机科学与技术,不限,5
本科批,物理,3891,"保定理工学院(河北,民办)",21,"金融工程(学费待定,以省发改委批复为准)",不限,2
本科批,物理,3891,"保定理工学院(河北,民办)",23,学前教育,不限,5
本科批,物理,3891,"保定理工学院(河北,民办)",24,小学教育,不限,5
本科批,物理,3891,"保定理工学院(河北,民办)",25,审计学,不限,3
本科批,物理,3891,"保定理工学院(河北,民办)",26,数据科学与大数据技术,不限,3
本科批,物理,3891,"保定理工学院(河北,民办)",33,土木工程(中外合作办学),不限,15
本科批,物理,0096,"保定学院(河北,公办)",51,数学与应用数学(师范类),不限,1
本科批,物理,0096,"保定学院(河北,公办)",52,软件工程,不限,1
本科批,物理,0096,"保定学院(河北,公办)",61,物理学(师范类),不限,1
本科批,物理,0096,"保定学院(河北,公办)",73,科学教育(师范类),不限,1
本科批,物理,0096,"保定学院(河北,公办)",B1,教育技术学(师范类),不限,1
本科批,物理,0096,"保定学院(河北,公办)",B2,物联网工程,不限,1
本科批,物理,0096,"保定学院(河北,公办)",C2,物流工程,化或地,1
本科批,物理,1607,"北部湾大学(广西,公办)",0K,数学与应用数学(师范类)(详见招生章程),不限,1
本科批,物理,1607,"北部湾大学(广西,公办)",0P,海洋科学(详见招生章程),化或生,4
本科批,物理,1607,"北部湾大学(广西,公办)",0R,机械设计制造及其自动化(详见招生章程),不限,1
本科批,物理,1607,"北部湾大学(广西,公办)",0X,自动化(详见招生章程),化或生,1
本科批,物理,1607,"北部湾大学(广西,公办)",11,港口航道与海岸工程(详见招生章程),不限,2
本科批,物理,1607,"北部湾大学(广西,公办)",1F,水产养殖学(详见招生章程),化或生,1
本科批,物理,1607,"北部湾大学(广西,公办)",2R,"物联网工程(物联云方向)(本专业为我校与中兴通讯公司合作办学的ICT产教融合项目专业,该专业由学校与中兴通讯公司根据市场需要共同制订人才培养方案,双方共建实验室,共同承担教学任务,合格毕业生由中兴通讯公司推荐就业)(详见章程)",不限,1
本科批,物理,1607,"北部湾大学(广西,公办)",2W,"机械工程(中外合作办学)[实行“4+0”培养模式,四年学费均为60000元/年.学生4年均在我校学习,也可选择“3+1”模式,到东密歇根大学学习1年(赴美学习的1年不再额外收取学费).四年学习结束,符合条件者可获我校本科毕业证、学位证及美国东密歇根大学学士学位证书](详见招生章程)",不限,3
本科批,物理,1607,"北部湾大学(广西,公办)",2X,"机械设计制造及其自动化(中外合作办学)[实行“4+0”培养模式,四年学费均为60000元/年.学生4年均在我校学习,也可选择“3+1”模式,到东密歇根大学学习1年(赴美学习的1年不再额外收取学费).四年学习结束,符合条件者可获我校本科毕业证、学位证及美国东密歇根大学学士学位证书](详见招生章程)",不限,1
本科批,物理,1607,"北部湾大学(广西,公办)",2Y,"电子信息工程(中外合作办学)(“3+1”培养模式,前三年在我校学习,学费30000元/年,第四年转入波兰华沙理工大学学习或留在我校学习,留学期间学费约4000欧元/年.符合条件可获该校的学士学位文凭,同时可获我校的毕业证书和学士学位证书)(详见招生章程)",不限,2
本科批,物理,1607,"北部湾大学(广西,公办)",2Z,"物联网工程(中外合作办学)[实行“4+0”培养模式,四年学费均为60000元/年.学生4年均在我校学习,也可选择“3+1”模式,到东密歇根大学学习1年(赴美学习的1年不再额外收取学费).四年学习结束,符合条件者可获我校本科毕业证、学位证及美国东密歇根大学学士学位证书](详见招生章程)",不限,2
