batch,inst_code,inst,major_code,major,first,second,plan_num
高职(专科)批,0872,伊春职业学院,10,计算机应用技术,物理,不限,1
高职(专科)批,0181,营口职业技术学院,10,护理,物理,不限,20
高职(专科)批,1908,天津医学高等专科学校,10,护理(口腔护理),物理,化学|生物,1
高职(专科)批,2596,保险职业学院,10,网络营销与直播电商,历史,不限,2
高职(专科)批,4279,北京交通运输职业学院,10,汽车检测与维修技术,历史,不限,1
高职(专科)批,2306,长春东方职业学院,10,医学检验技术,历史,不限,15
高职(专科)批,4603,长春健康职业学院,10,药学,历史,不限,2
高职(专科)批,1440,长春金融高等专科学校,10,计算机应用技术,历史,不限,1
高职(专科)批,0171,朝阳师范高等专科学校,10,空中乘务,历史,不限,9
高职(专科)批,3961,大连枫叶职业技术学院,10,船舶电子电气技术,历史,不限,8
高职(专科)批,4228,大连汽车职业技术学院,10,空中乘务,历史,不限,8
高职(专科)批,4227,大连装备制造职业技术学院,10,国际邮轮乘务管理,历史,不限,12
高职(专科)批,4017,大庆医学高等专科学校,10,药物制剂技术,历史,不限,1
高职(专科)批,0179,抚顺师范高等专科学校,10,早期教育(师范类),历史,不限,20
高职(专科)批,2040,广州民航职业技术学院,10,民航空中安全保卫,历史,不限,9
高职(专科)批,4592,广州卫生职业技术学院,10,预防医学,历史,不限,1
高职(专科)批,3526,桂林山水职业学院,10,计算机应用技术,历史,不限,4
高职(专科)批,4633,哈尔滨北方航空职业技术学院,10,民航空中安全保卫,历史,不限,2
高职(专科)批,4108,哈尔滨科学技术职业学院,10,心理咨询,历史,不限,4
高职(专科)批,2911,哈尔滨职业技术学院,10,电气自动化技术,历史,不限,2
高职(专科)批,3875,海南经贸职业技术学院,10,国际经济与贸易,历史,不限,1
高职(专科)批,4172,海南科技职业大学,10,市场营销,历史,不限,2
高职(专科)批,2887,河北旅游职业学院,10,民宿管理与运营,历史,不限,7
高职(专科)批,4053,黑龙江交通职业技术学院,10,铁道机车运用与维护,历史,不限,5
高职(专科)批,3729,黑龙江旅游职业技术学院,10,中西面点工艺,历史,不限,2
高职(专科)批,3939,湖南水利水电职业技术学院,10,工程造价,历史,不限,2
高职(专科)批,4567,吉林职业技术学院,10,药学,历史,不限,4
高职(专科)批,0180,锦州师范高等专科学校,10,小学教育[综合文科教育(师范类)],历史,不限,15
高职(专科)批,4287,辽宁工程职业学院,10,工业机器人技术,历史,不限,12
高职(专科)批,2897,辽宁广告职业学院,10,人物形象设计,历史,不限,5
高职(专科)批,2896,辽宁轨道交通职业学院,10,现代物流管理,历史,不限,18
高职(专科)批,2898,辽宁机电职业技术学院,10,集成电路技术,历史,不限,5
高职(专科)批,4189,辽宁建筑职业学院,10,工程造价,历史,不限,12
高职(专科)批,2895,辽宁金融职业学院,10,国际金融,历史,不限,14
高职(专科)批,2899,辽宁经济职业技术学院,10,交通运营管理,历史,不限,15
高职(专科)批,2593,辽宁生态工程职业学院,10,食品智能加工技术,历史,不限,8
高职(专科)批,1500,辽宁省交通高等专科学校,10,汽车检测与维修技术,历史,不限,2
高职(专科)批,4240,辽宁现代服务职业技术学院,10,会计信息管理,历史,不限,15
高职(专科)批,4289,辽宁医药职业学院,10,口腔医学技术(数字化方向),历史,不限,3
高职(专科)批,2592,辽宁职业学院,10,作物生产与经营管理,历史,不限,5
高职(专科)批,4730,绵阳飞行职业学院,10,民航安全技术管理,历史,不限,1
高职(专科)批,3014,青岛港湾职业技术学院,10,国际邮轮乘务管理,历史,不限,2
高职(专科)批,3011,青岛酒店管理职业技术学院,10,烹饪工艺与营养,历史,不限,2
高职(专科)批,4236,三亚理工职业学院,10,计算机网络技术,历史,不限,1
高职(专科)批,0832,山东商业职业技术学院,10,大数据与会计,历史,不限,2
高职(专科)批,2800,上海工商外国语职业学院,10,应用俄语(对外市场商务方向),历史,不限,2
高职(专科)批,4385,沈阳北软信息职业技术学院,10,空中乘务,历史,不限,15
高职(专科)批,4485,四川电子机械职业技术学院,10,计算机应用技术(国产软件与数据库应用),历史,不限,4
高职(专科)批,4022,天津海运职业学院,10,港口与航运管理,历史,不限,3
高职(专科)批,2788,天津商务职业学院,10,市场营销,历史,不限,1
高职(专科)批,3701,天津石油职业技术学院,10,工程造价,历史,不限,4
高职(专科)批,4290,铁岭卫生职业学院,10,口腔医学技术,历史,不限,20
高职(专科)批,0872,伊春职业学院,10,计算机应用技术,历史,不限,1
高职(专科)批,0181,营口职业技术学院,10,护理,历史,不限,9
高职(专科)批,4700,鞍山职业技术学院,11,畜牧兽医,物理,不限,18
高职(专科)批,4483,巴中职业技术学院,11,小学教育(师范类),物理,不限,2
高职(专科)批,4279,北京交通运输职业学院,11,汽车技术服务与营销,物理,不限,1
高职(专科)批,4259,沧州幼儿师范高等专科学校,11,电子商务,物理,不限,3
高职(专科)批,2306,长春东方职业学院,11,医学影像技术,物理,不限,30
高职(专科)批,1440,长春金融高等专科学校,11,计算机网络技术,物理,不限,1
高职(专科)批,2055,长沙航空职业技术学院,11,电气自动化技术,物理,不限,4
高职(专科)批,0171,朝阳师范高等专科学校,11,应用电子技术,物理,不限,20
高职(专科)批,2064,成都航空职业技术学院,11,飞机电子设备维修,物理,不限,2
高职(专科)批,3961,大连枫叶职业技术学院,11,空中乘务,物理,不限,20
高职(专科)批,4209,大连航运职业技术学院,11,国际邮轮乘务管理,物理,不限,15
高职(专科)批,4228,大连汽车职业技术学院,11,飞机机电设备维修,物理,不限,80
高职(专科)批,0845,大连职业技术学院,11,旅游管理,物理,不限,23
高职(专科)批,4227,大连装备制造职业技术学院,11,旅游管理,物理,不限,8
高职(专科)批,4017,大庆医学高等专科学校,11,药品经营与管理,物理,不限,1
高职(专科)批,6411,福州墨尔本理工职业学院,11,休闲服务与管理(中外合作办学),物理,不限,1
高职(专科)批,0179,抚顺师范高等专科学校,11,学前教育(师范类),物理,不限,10
高职(专科)批,4572,广东酒店管理职业技术学院,11,护理,物理,不限,3
高职(专科)批,3526,桂林山水职业学院,11,计算机网络技术,物理,不限,3
高职(专科)批,2887,河北旅游职业学院,11,烹饪工艺与营养,物理,不限,3
高职(专科)批,2418,河北能源职业技术学院,11,工程造价,物理,不限,5
高职(专科)批,6202,河北石油职业技术大学,11,工程造价,物理,不限,5
高职(专科)批,4053,黑龙江交通职业技术学院,11,铁道车辆技术,物理,不限,6
高职(专科)批,3729,黑龙江旅游职业技术学院,11,西式烹饪工艺,物理,不限,1
高职(专科)批,1449,黑龙江职业学院,11,智能焊接技术,物理,不限,2
高职(专科)批,2302,湖南铁道职业技术学院,11,数字媒体技术,物理,不限,3
高职(专科)批,2902,吉林电子信息职业技术学院,11,汽车检测与维修技术,物理,不限,2
高职(专科)批,4052,吉林铁道职业技术学院,11,城市轨道车辆应用技术,物理,不限,1
高职(专科)批,4567,吉林职业技术学院,11,动物医学,物理,不限,5
高职(专科)批,4343,济南护理职业学院,11,护理,物理,不限,2
高职(专科)批,2682,江苏医药职业学院,11,中医学,物理,不限,4
高职(专科)批,2933,江西电力职业技术学院,11,热能动力工程技术,物理,不限,6
高职(专科)批,3871,江西航空职业技术学院,11,飞行器数字化制造技术,物理,不限,3
高职(专科)批,4476,江西水利职业学院,11,水利工程,物理,不限,1
高职(专科)批,0180,锦州师范高等专科学校,11,党务工作,物理,不限,12
高职(专科)批,4706,九江理工职业学院,11,机电一体化技术,物理,不限,1
高职(专科)批,4287,辽宁工程职业学院,11,电气自动化技术,物理,不限,40
高职(专科)批,2896,辽宁轨道交通职业学院,11,铁道交通运营管理,物理,不限,9
高职(专科)批,2898,辽宁机电职业技术学院,11,机械制造及自动化,物理,不限,35
高职(专科)批,4189,辽宁建筑职业学院,11,建设工程管理,物理,不限,10
高职(专科)批,2895,辽宁金融职业学院,11,大数据与财务管理,物理,不限,82
高职(专科)批,2899,辽宁经济职业技术学院,11,休闲服务与管理,物理,不限,10
高职(专科)批,2593,辽宁生态工程职业学院,11,宠物医疗技术,物理,不限,112
高职(专科)批,4188,辽宁铁道职业技术学院,11,铁道车辆技术,物理,不限,55
高职(专科)批,4240,辽宁现代服务职业技术学院,11,连锁经营与管理,物理,不限,25
高职(专科)批,4289,辽宁医药职业学院,11,护理(眼科护理),物理,不限,29
高职(专科)批,2592,辽宁职业学院,11,农产品加工与质量检测,物理,不限,20
高职(专科)批,1249,辽阳职业技术学院,11,新能源汽车技术,物理,不限,5
高职(专科)批,2773,秦皇岛职业技术学院,11,电气自动化技术,物理,不限,3
高职(专科)批,3014,青岛港湾职业技术学院,11,水路运输安全管理,物理,不限,2
高职(专科)批,3317,山东经贸职业学院,11,资产评估与管理,物理,不限,5
高职(专科)批,4261,山东文化产业职业学院,11,高速铁路客运服务,物理,不限,3
高职(专科)批,3966,山东药品食品职业学院,11,中药学,物理,不限,1
高职(专科)批,2328,山东职业学院,11,铁道车辆技术,物理,不限,2
高职(专科)批,2801,上海科学技术职业学院,11,机械制造及自动化,物理,不限,1
高职(专科)批,4394,上海民航职业技术学院,11,飞机机电设备维修,物理,不限,4
高职(专科)批,2915,上海中侨职业技术大学,11,建筑工程技术,物理,不限,2
高职(专科)批,4385,沈阳北软信息职业技术学院,11,民航安全技术管理,物理,不限,20
高职(专科)批,3962,苏州百年职业学院,11,工业互联网技术(中外合作办学),物理,不限,3
高职(专科)批,2719,天津渤海职业技术学院,11,机械制造及自动化,物理,不限,2
高职(专科)批,2720,天津电子信息职业技术学院,11,电子商务,物理,不限,3
高职(专科)批,3700,天津工业职业学院,11,电气自动化技术,物理,不限,2
高职(专科)批,0182,铁岭师范高等专科学校,11,人工智能技术应用,物理,不限,9
高职(专科)批,3355,烟台工程职业技术学院,11,应急救援技术,物理,不限,12
高职(专科)批,0872,伊春职业学院,11,口腔医学,物理,不限,5
高职(专科)批,2849,张家界航空工业职业技术学院,11,飞行器数字化制造技术,物理,不限,4
高职(专科)批,2864,浙江经贸职业技术学院,11,国际经济与贸易,物理,不限,1
高职(专科)批,4483,巴中职业技术学院,11,小学教育(师范类),历史,不限,3
高职(专科)批,4279,北京交通运输职业学院,11,汽车技术服务与营销,历史,不限,1
高职(专科)批,4472,渤海理工职业学院,11,环境艺术设计,历史,不限,3
高职(专科)批,4259,沧州幼儿师范高等专科学校,11,电子商务,历史,不限,2
高职(专科)批,2306,长春东方职业学院,11,医学影像技术,历史,不限,15
高职(专科)批,1440,长春金融高等专科学校,11,计算机网络技术,历史,不限,1
高职(专科)批,0171,朝阳师范高等专科学校,11,应用电子技术,历史,不限,7
高职(专科)批,3961,大连枫叶职业技术学院,11,空中乘务,历史,不限,10
高职(专科)批,4209,大连航运职业技术学院,11,国际邮轮乘务管理,历史,不限,5
高职(专科)批,4228,大连汽车职业技术学院,11,飞机机电设备维修,历史,不限,5
高职(专科)批,0845,大连职业技术学院,11,旅游管理,历史,不限,40
高职(专科)批,4227,大连装备制造职业技术学院,11,旅游管理,历史,不限,12
高职(专科)批,4017,大庆医学高等专科学校,11,药品经营与管理,历史,不限,1
高职(专科)批,6411,福州墨尔本理工职业学院,11,休闲服务与管理(中外合作办学),历史,不限,1
高职(专科)批,0179,抚顺师范高等专科学校,11,学前教育(师范类),历史,不限,10
高职(专科)批,4572,广东酒店管理职业技术学院,11,护理,历史,不限,3
高职(专科)批,2344,广西生态工程职业技术学院,11,环境工程技术,历史,不限,2
高职(专科)批,4633,哈尔滨北方航空职业技术学院,11,机场运行服务与管理,历史,不限,2
高职(专科)批,3875,海南经贸职业技术学院,11,关务与外贸服务,历史,不限,1
高职(专科)批,2887,河北旅游职业学院,11,烹饪工艺与营养,历史,不限,3
高职(专科)批,2418,河北能源职业技术学院,11,工程造价,历史,不限,5
高职(专科)批,4053,黑龙江交通职业技术学院,11,铁道车辆技术,历史,不限,4
高职(专科)批,3729,黑龙江旅游职业技术学院,11,西式烹饪工艺,历史,不限,2
高职(专科)批,4095,黑龙江幼儿师范高等专科学校,11,特殊教育(师范类),历史,不限,4
高职(专科)批,2302,湖南铁道职业技术学院,11,数字媒体技术,历史,不限,1
高职(专科)批,2902,吉林电子信息职业技术学院,11,汽车检测与维修技术,历史,不限,2
高职(专科)批,4567,吉林职业技术学院,11,动物医学,历史,不限,5
高职(专科)批,4343,济南护理职业学院,11,护理,历史,不限,2
